filename	ontology_term
G96593_1x_RG7_01_31125.mzXML	tea/infusion
G96593_1x_RG7_01_31125.mzXML	vegetable/herb
G96593_1x_RG7_01_31125.mzXML	plant
G96594_1x_BF2_01_31203.mzXML	Green tea
G96594_1x_BF2_01_31203.mzXML	tea
G96594_1x_BF2_01_31203.mzXML	tea/infusion
G96594_1x_BF2_01_31203.mzXML	vegetable/herb
G96594_1x_BF2_01_31203.mzXML	plant
G96595_1x_BB4_01_31163.mzXML	Green tea
G96595_1x_BB4_01_31163.mzXML	tea
G96595_1x_BB4_01_31163.mzXML	tea/infusion
G96595_1x_BB4_01_31163.mzXML	vegetable/herb
G96595_1x_BB4_01_31163.mzXML	plant
G96596_1x_RC6_01_31073.mzXML	Green tea
G96596_1x_RC6_01_31073.mzXML	tea
G96596_1x_RC6_01_31073.mzXML	tea/infusion
G96596_1x_RC6_01_31073.mzXML	vegetable/herb
G96596_1x_RC6_01_31073.mzXML	plant
G96597_1x_RD10_01_31089.mzXML	Green tea
G96597_1x_RD10_01_31089.mzXML	tea
G96597_1x_RD10_01_31089.mzXML	tea/infusion
G96597_1x_RD10_01_31089.mzXML	vegetable/herb
G96597_1x_RD10_01_31089.mzXML	plant
G96598_1x_RC2_01_31069.mzXML	Green tea
G96598_1x_RC2_01_31069.mzXML	tea
G96598_1x_RC2_01_31069.mzXML	tea/infusion
G96598_1x_RC2_01_31069.mzXML	vegetable/herb
G96598_1x_RC2_01_31069.mzXML	plant
G96599_1x_BB7_01_31166.mzXML	Green tea
G96599_1x_BB7_01_31166.mzXML	tea
G96599_1x_BB7_01_31166.mzXML	tea/infusion
G96599_1x_BB7_01_31166.mzXML	vegetable/herb
G96599_1x_BB7_01_31166.mzXML	plant
G96600_1x_RB3_01_31058.mzXML	Green tea
G96600_1x_RB3_01_31058.mzXML	tea
G96600_1x_RB3_01_31058.mzXML	tea/infusion
G96600_1x_RB3_01_31058.mzXML	vegetable/herb
G96600_1x_RB3_01_31058.mzXML	plant
G96601_1x_RE4_01_31097.mzXML	Green tea
G96601_1x_RE4_01_31097.mzXML	tea
G96601_1x_RE4_01_31097.mzXML	tea/infusion
G96601_1x_RE4_01_31097.mzXML	vegetable/herb
G96601_1x_RE4_01_31097.mzXML	plant
G96602_1x_RB11_01_31066.mzXML	Green tea
G96602_1x_RB11_01_31066.mzXML	tea
G96602_1x_RB11_01_31066.mzXML	tea/infusion
G96602_1x_RB11_01_31066.mzXML	vegetable/herb
G96602_1x_RB11_01_31066.mzXML	plant
G96603_1x_RE8_01_31101.mzXML	Green tea
G96603_1x_RE8_01_31101.mzXML	tea
G96603_1x_RE8_01_31101.mzXML	tea/infusion
G96603_1x_RE8_01_31101.mzXML	vegetable/herb
G96603_1x_RE8_01_31101.mzXML	plant
G96604_1x_RB9_01_31064.mzXML	Green tea
G96604_1x_RB9_01_31064.mzXML	tea
G96604_1x_RB9_01_31064.mzXML	tea/infusion
G96604_1x_RB9_01_31064.mzXML	vegetable/herb
G96604_1x_RB9_01_31064.mzXML	plant
G96605_1x_RD7_01_31086.mzXML	Green tea
G96605_1x_RD7_01_31086.mzXML	tea
G96605_1x_RD7_01_31086.mzXML	tea/infusion
G96605_1x_RD7_01_31086.mzXML	vegetable/herb
G96605_1x_RD7_01_31086.mzXML	plant
G96606_1x_RD11_01_31090.mzXML	Green tea
G96606_1x_RD11_01_31090.mzXML	tea
G96606_1x_RD11_01_31090.mzXML	tea/infusion
G96606_1x_RD11_01_31090.mzXML	vegetable/herb
G96606_1x_RD11_01_31090.mzXML	plant
G96649_1x_RG2_01_31119.mzXML	Green tea
G96649_1x_RG2_01_31119.mzXML	tea
G96649_1x_RG2_01_31119.mzXML	tea/infusion
G96649_1x_RG2_01_31119.mzXML	vegetable/herb
G96649_1x_RG2_01_31119.mzXML	plant
G96650_1x_RD8_01_31087.mzXML	Green tea
G96650_1x_RD8_01_31087.mzXML	tea
G96650_1x_RD8_01_31087.mzXML	tea/infusion
G96650_1x_RD8_01_31087.mzXML	vegetable/herb
G96650_1x_RD8_01_31087.mzXML	plant
G96651_1x_RE10_01_31103.mzXML	Green tea
G96651_1x_RE10_01_31103.mzXML	tea
G96651_1x_RE10_01_31103.mzXML	tea/infusion
G96651_1x_RE10_01_31103.mzXML	vegetable/herb
G96651_1x_RE10_01_31103.mzXML	plant
G96652_1x_BC8_01_31179.mzXML	Green tea
G96652_1x_BC8_01_31179.mzXML	tea
G96652_1x_BC8_01_31179.mzXML	tea/infusion
G96652_1x_BC8_01_31179.mzXML	vegetable/herb
G96652_1x_BC8_01_31179.mzXML	plant
G79598_5x_RC3_01_18077.mzXML	bull, fatty meat
G79598_5x_RC3_01_18077.mzXML	beef meat
G79598_5x_RC3_01_18077.mzXML	beef
G79598_5x_RC3_01_18077.mzXML	cow
G79598_5x_RC3_01_18077.mzXML	meat
G79598_5x_RC3_01_18077.mzXML	animal
G87463_1x_RB7_01_26249.mzXML	pomelo
G87463_1x_RB7_01_26249.mzXML	citrus
G87463_1x_RB7_01_26249.mzXML	fleshy fruit
G87463_1x_RB7_01_26249.mzXML	fruit
G87463_1x_RB7_01_26249.mzXML	plant
G87464_1x_RF6_01_26313.mzXML	pomelo
G87464_1x_RF6_01_26313.mzXML	citrus
G87464_1x_RF6_01_26313.mzXML	fleshy fruit
G87464_1x_RF6_01_26313.mzXML	fruit
G87464_1x_RF6_01_26313.mzXML	plant
G87473_1x_RA7_01_26227.mzXML	pomelo
G87473_1x_RA7_01_26227.mzXML	citrus
G87473_1x_RA7_01_26227.mzXML	fleshy fruit
G87473_1x_RA7_01_26227.mzXML	fruit
G87473_1x_RA7_01_26227.mzXML	plant
G79515_5x_10ul_RF11_01_19557.mzXML	kalamata
G79515_5x_10ul_RF11_01_19557.mzXML	olive
G79515_5x_10ul_RF11_01_19557.mzXML	drupe
G79515_5x_10ul_RF11_01_19557.mzXML	fleshy fruit
G79515_5x_10ul_RF11_01_19557.mzXML	fruit
G79515_5x_10ul_RF11_01_19557.mzXML	plant
G72482_BG3_01_19035.mzXML	blackberry
G72482_BG3_01_19035.mzXML	drupe_aggregate
G72482_BG3_01_19035.mzXML	fleshy fruit
G72482_BG3_01_19035.mzXML	fruit
G72482_BG3_01_19035.mzXML	plant
G72737_p1_b12_GC7_01_21932.mzXML	blackberry
G72737_p1_b12_GC7_01_21932.mzXML	drupe_aggregate
G72737_p1_b12_GC7_01_21932.mzXML	fleshy fruit
G72737_p1_b12_GC7_01_21932.mzXML	fruit
G72737_p1_b12_GC7_01_21932.mzXML	plant
G75637_1x_RG6_01_18886.mzXML	blackberry
G75637_1x_RG6_01_18886.mzXML	drupe_aggregate
G75637_1x_RG6_01_18886.mzXML	fleshy fruit
G75637_1x_RG6_01_18886.mzXML	fruit
G75637_1x_RG6_01_18886.mzXML	plant
RB4_RB4_01_49069.mzXML	blackberry
RB4_RB4_01_49069.mzXML	drupe_aggregate
RB4_RB4_01_49069.mzXML	fleshy fruit
RB4_RB4_01_49069.mzXML	fruit
RB4_RB4_01_49069.mzXML	plant
G72703_10x_BB10_01_17892.mzXML	Iberico cheese
G72703_10x_BB10_01_17892.mzXML	cheese
G72703_10x_BB10_01_17892.mzXML	dairy
G72703_10x_BB10_01_17892.mzXML	animal
Fish_2_1x_GD2_01_20495.mzXML	mackerel, 7iyn
Fish_2_1x_GD2_01_20495.mzXML	mackerel
Fish_2_1x_GD2_01_20495.mzXML	fish_saltwater
Fish_2_1x_GD2_01_20495.mzXML	seafood
Fish_2_1x_GD2_01_20495.mzXML	animal
72507_1x_BH9_01_17503.mzXML	dulse
72507_1x_BH9_01_17503.mzXML	seaweed
72507_1x_BH9_01_17503.mzXML	algae
G87365_1x_BA7_01_25987.mzXML	black mulberry
G87365_1x_BA7_01_25987.mzXML	mulberry
G87365_1x_BA7_01_25987.mzXML	multifruit
G87365_1x_BA7_01_25987.mzXML	fleshy fruit
G87365_1x_BA7_01_25987.mzXML	fruit
G87365_1x_BA7_01_25987.mzXML	plant
73730_1x_BB9_01_17405.mzXML	mango
73730_1x_BB9_01_17405.mzXML	drupe
73730_1x_BB9_01_17405.mzXML	fleshy fruit
73730_1x_BB9_01_17405.mzXML	fruit
73730_1x_BB9_01_17405.mzXML	plant
G75591_1x_RD4_01_18829.mzXML	mango
G75591_1x_RD4_01_18829.mzXML	drupe
G75591_1x_RD4_01_18829.mzXML	fleshy fruit
G75591_1x_RD4_01_18829.mzXML	fruit
G75591_1x_RD4_01_18829.mzXML	plant
G78975_1x_RG5_01_18885.mzXML	mango
G78975_1x_RG5_01_18885.mzXML	drupe
G78975_1x_RG5_01_18885.mzXML	fleshy fruit
G78975_1x_RG5_01_18885.mzXML	fruit
G78975_1x_RG5_01_18885.mzXML	plant
G86887_1x_rerun_15ul_RD7_01_26338.mzXML	mango
G86887_1x_rerun_15ul_RD7_01_26338.mzXML	drupe
G86887_1x_rerun_15ul_RD7_01_26338.mzXML	fleshy fruit
G86887_1x_rerun_15ul_RD7_01_26338.mzXML	fruit
G86887_1x_rerun_15ul_RD7_01_26338.mzXML	plant
G75139_rerun_5ul_RF6_01_17718.mzXML	hemp seed
G75139_rerun_5ul_RF6_01_17718.mzXML	grain/grass
G75139_rerun_5ul_RF6_01_17718.mzXML	fruit
G75139_rerun_5ul_RF6_01_17718.mzXML	plant
G90224_1x_BA7_01_26546.mzXML	hemp seed
G90224_1x_BA7_01_26546.mzXML	grain/grass
G90224_1x_BA7_01_26546.mzXML	fruit
G90224_1x_BA7_01_26546.mzXML	plant
G72821_1x_10ul_RB1_01_18620.mzXML	petit sirah, red
G72821_1x_10ul_RB1_01_18620.mzXML	red wine
G72821_1x_10ul_RB1_01_18620.mzXML	grape_fermented
G72821_1x_10ul_RB1_01_18620.mzXML	grape
G72821_1x_10ul_RB1_01_18620.mzXML	berry
G72821_1x_10ul_RB1_01_18620.mzXML	fleshy fruit
G72821_1x_10ul_RB1_01_18620.mzXML	fruit
G72821_1x_10ul_RB1_01_18620.mzXML	plant
G79546_5x_RE11_01_18181.mzXML	smelt, red meat
G79546_5x_RE11_01_18181.mzXML	smelt, meat
G79546_5x_RE11_01_18181.mzXML	smelt
G79546_5x_RE11_01_18181.mzXML	fish_saltwater
G79546_5x_RE11_01_18181.mzXML	seafood
G79546_5x_RE11_01_18181.mzXML	animal
G72762_BG9_01_19042.mzXML	beef short rib
G72762_BG9_01_19042.mzXML	beef meat
G72762_BG9_01_19042.mzXML	beef
G72762_BG9_01_19042.mzXML	cow
G72762_BG9_01_19042.mzXML	meat
G72762_BG9_01_19042.mzXML	animal
G75694_BC7_01_18673.mzXML	cod
G75694_BC7_01_18673.mzXML	fish_saltwater
G75694_BC7_01_18673.mzXML	seafood
G75694_BC7_01_18673.mzXML	animal
G75188_1x_BG2_01_17333.mzXML	borage leaf
G75188_1x_BG2_01_17333.mzXML	herb/spice
G75188_1x_BG2_01_17333.mzXML	vegetable/herb
G75188_1x_BG2_01_17333.mzXML	plant
G79315_5x_rerun_BA4_01_19378.mzXML	trout, head with eyeball
G79315_5x_rerun_BA4_01_19378.mzXML	trout
G79315_5x_rerun_BA4_01_19378.mzXML	fish_freshwater
G79315_5x_rerun_BA4_01_19378.mzXML	seafood
G79315_5x_rerun_BA4_01_19378.mzXML	animal
G72712_10x_BE9_01_17845.mzXML	wine cheese
G72712_10x_BE9_01_17845.mzXML	cheese
G72712_10x_BE9_01_17845.mzXML	dairy
G72712_10x_BE9_01_17845.mzXML	animal
G72774_1x_RA3_01_20248.mzXML	green pepper
G72774_1x_RA3_01_20248.mzXML	pepper
G72774_1x_RA3_01_20248.mzXML	berry
G72774_1x_RA3_01_20248.mzXML	fleshy fruit
G72774_1x_RA3_01_20248.mzXML	fruit
G72774_1x_RA3_01_20248.mzXML	plant
RA2_RA2_01_49050.mzXML	green pepper
RA2_RA2_01_49050.mzXML	pepper
RA2_RA2_01_49050.mzXML	berry
RA2_RA2_01_49050.mzXML	fleshy fruit
RA2_RA2_01_49050.mzXML	fruit
RA2_RA2_01_49050.mzXML	plant
15NAVY01_v1_sup_1_GD4_01_39583.mzXML	green bean
15NAVY01_v1_sup_1_GD4_01_39583.mzXML	bean
15NAVY01_v1_sup_1_GD4_01_39583.mzXML	legume
15NAVY01_v1_sup_1_GD4_01_39583.mzXML	fruit
15NAVY01_v1_sup_1_GD4_01_39583.mzXML	plant
G73435_1x_rerun_BG4_01_17376.mzXML	green bean
G73435_1x_rerun_BG4_01_17376.mzXML	bean
G73435_1x_rerun_BG4_01_17376.mzXML	legume
G73435_1x_rerun_BG4_01_17376.mzXML	fruit
G73435_1x_rerun_BG4_01_17376.mzXML	plant
G73692_5x_10ul_rerun_RH8_01_19600.mzXML	green bean
G73692_5x_10ul_rerun_RH8_01_19600.mzXML	bean
G73692_5x_10ul_rerun_RH8_01_19600.mzXML	legume
G73692_5x_10ul_rerun_RH8_01_19600.mzXML	fruit
G73692_5x_10ul_rerun_RH8_01_19600.mzXML	plant
G79289_1x_RB7_01_20256.mzXML	green bean
G79289_1x_RB7_01_20256.mzXML	bean
G79289_1x_RB7_01_20256.mzXML	legume
G79289_1x_RB7_01_20256.mzXML	fruit
G79289_1x_RB7_01_20256.mzXML	plant
G79607_5x_4ul_RD4_01_18350.mzXML	smelt, face meat
G79607_5x_4ul_RD4_01_18350.mzXML	smelt, meat
G79607_5x_4ul_RD4_01_18350.mzXML	smelt
G79607_5x_4ul_RD4_01_18350.mzXML	fish_saltwater
G79607_5x_4ul_RD4_01_18350.mzXML	seafood
G79607_5x_4ul_RD4_01_18350.mzXML	animal
G75673_rerun_5ul_RD8_01_17670.mzXML	wheat bran
G75673_rerun_5ul_RD8_01_17670.mzXML	wheat
G75673_rerun_5ul_RD8_01_17670.mzXML	grain/grass
G75673_rerun_5ul_RD8_01_17670.mzXML	fruit
G75673_rerun_5ul_RD8_01_17670.mzXML	plant
G83206_5x_rerun_RE8_01_21495.mzXML	arborio rice
G83206_5x_rerun_RE8_01_21495.mzXML	rice
G83206_5x_rerun_RE8_01_21495.mzXML	grain/grass
G83206_5x_rerun_RE8_01_21495.mzXML	fruit
G83206_5x_rerun_RE8_01_21495.mzXML	plant
G87406_RC6_01_26101.mzXML	pachino cherry tomato
G87406_RC6_01_26101.mzXML	tomato
G87406_RC6_01_26101.mzXML	berry
G87406_RC6_01_26101.mzXML	fleshy fruit
G87406_RC6_01_26101.mzXML	fruit
G87406_RC6_01_26101.mzXML	plant
G78870_5x_10ul_RG6_01_19555.mzXML	styrian golding hops
G78870_5x_10ul_RG6_01_19555.mzXML	hops
G78870_5x_10ul_RG6_01_19555.mzXML	vegetable
G78870_5x_10ul_RG6_01_19555.mzXML	vegetable/herb
G78870_5x_10ul_RG6_01_19555.mzXML	plant
G75174_1x_BD11_01_17302.mzXML	green fennel
G75174_1x_BD11_01_17302.mzXML	fennel
G75174_1x_BD11_01_17302.mzXML	vegetable
G75174_1x_BD11_01_17302.mzXML	vegetable/herb
G75174_1x_BD11_01_17302.mzXML	plant
73997_1x_BB2_01_17398.mzXML	chantrelle mushroom
73997_1x_BB2_01_17398.mzXML	mushroom
73997_1x_BB2_01_17398.mzXML	fungi
G72461_10x_BE7_01_17843.mzXML	cream cheese
G72461_10x_BE7_01_17843.mzXML	cheese
G72461_10x_BE7_01_17843.mzXML	dairy
G72461_10x_BE7_01_17843.mzXML	animal
G72484_1x_8ul_BE12_01_20201.mzXML	cream cheese
G72484_1x_8ul_BE12_01_20201.mzXML	cheese
G72484_1x_8ul_BE12_01_20201.mzXML	dairy
G72484_1x_8ul_BE12_01_20201.mzXML	animal
G74032_5x_BF12_01_18337.mzXML	cream cheese
G74032_5x_BF12_01_18337.mzXML	cheese
G74032_5x_BF12_01_18337.mzXML	dairy
G74032_5x_BF12_01_18337.mzXML	animal
G75122_2x_RA8_01_19103.mzXML	cream cheese
G75122_2x_RA8_01_19103.mzXML	cheese
G75122_2x_RA8_01_19103.mzXML	dairy
G75122_2x_RA8_01_19103.mzXML	animal
G86839_1x_BH6_01_23232.mzXML	cream cheese
G86839_1x_BH6_01_23232.mzXML	cheese
G86839_1x_BH6_01_23232.mzXML	dairy
G86839_1x_BH6_01_23232.mzXML	animal
G86840_1x_BH9_01_23237.mzXML	cream cheese
G86840_1x_BH9_01_23237.mzXML	cheese
G86840_1x_BH9_01_23237.mzXML	dairy
G86840_1x_BH9_01_23237.mzXML	animal
G86927_1x_BE5_01_23185.mzXML	cream cheese
G86927_1x_BE5_01_23185.mzXML	cheese
G86927_1x_BE5_01_23185.mzXML	dairy
G86927_1x_BE5_01_23185.mzXML	animal
G79266_1x_RG3_01_18883.mzXML	globe artichoke
G79266_1x_RG3_01_18883.mzXML	artichoke
G79266_1x_RG3_01_18883.mzXML	flower
G79266_1x_RG3_01_18883.mzXML	vegetable/herb
G79266_1x_RG3_01_18883.mzXML	plant
72538_1x_BB6_01_17402.mzXML	napa cabbage
72538_1x_BB6_01_17402.mzXML	cabbage
72538_1x_BB6_01_17402.mzXML	flower
72538_1x_BB6_01_17402.mzXML	vegetable/herb
72538_1x_BB6_01_17402.mzXML	plant
G73704_5x_RB5_01_19476.mzXML	napa cabbage
G73704_5x_RB5_01_19476.mzXML	cabbage
G73704_5x_RB5_01_19476.mzXML	flower
G73704_5x_RB5_01_19476.mzXML	vegetable/herb
G73704_5x_RB5_01_19476.mzXML	plant
G75199_1x_BB10_01_17266.mzXML	pineapple sage
G75199_1x_BB10_01_17266.mzXML	sage
G75199_1x_BB10_01_17266.mzXML	herb/spice
G75199_1x_BB10_01_17266.mzXML	vegetable/herb
G75199_1x_BB10_01_17266.mzXML	plant
G79663_5x_rerun_10ul_RA10_01_19586.mzXML	bonito
G79663_5x_rerun_10ul_RA10_01_19586.mzXML	fish_saltwater
G79663_5x_rerun_10ul_RA10_01_19586.mzXML	seafood
G79663_5x_rerun_10ul_RA10_01_19586.mzXML	animal
G78983_1x_RG7_01_18888.mzXML	red guava
G78983_1x_RG7_01_18888.mzXML	guava
G78983_1x_RG7_01_18888.mzXML	berry
G78983_1x_RG7_01_18888.mzXML	fleshy fruit
G78983_1x_RG7_01_18888.mzXML	fruit
G78983_1x_RG7_01_18888.mzXML	plant
G72823_1x_RD1_01_18538.mzXML	syrah, red
G72823_1x_RD1_01_18538.mzXML	red wine
G72823_1x_RD1_01_18538.mzXML	grape_fermented
G72823_1x_RD1_01_18538.mzXML	grape
G72823_1x_RD1_01_18538.mzXML	berry
G72823_1x_RD1_01_18538.mzXML	fleshy fruit
G72823_1x_RD1_01_18538.mzXML	fruit
G72823_1x_RD1_01_18538.mzXML	plant
G83239_1x_RH12_01_20369.mzXML	purple lettuce
G83239_1x_RH12_01_20369.mzXML	lettuce
G83239_1x_RH12_01_20369.mzXML	vegetable
G83239_1x_RH12_01_20369.mzXML	vegetable/herb
G83239_1x_RH12_01_20369.mzXML	plant
G83240_1x_RG12_01_20357.mzXML	purple lettuce
G83240_1x_RG12_01_20357.mzXML	lettuce
G83240_1x_RG12_01_20357.mzXML	vegetable
G83240_1x_RG12_01_20357.mzXML	vegetable/herb
G83240_1x_RG12_01_20357.mzXML	plant
G75258_1x_10ul_RC10_01_18536.mzXML	pinot noir, red
G75258_1x_10ul_RC10_01_18536.mzXML	red wine
G75258_1x_10ul_RC10_01_18536.mzXML	grape_fermented
G75258_1x_10ul_RC10_01_18536.mzXML	grape
G75258_1x_10ul_RC10_01_18536.mzXML	berry
G75258_1x_10ul_RC10_01_18536.mzXML	fleshy fruit
G75258_1x_10ul_RC10_01_18536.mzXML	fruit
G75258_1x_10ul_RC10_01_18536.mzXML	plant
G75780_p3_e9_GD3_01_21636.mzXML	pinot noir, red
G75780_p3_e9_GD3_01_21636.mzXML	red wine
G75780_p3_e9_GD3_01_21636.mzXML	grape_fermented
G75780_p3_e9_GD3_01_21636.mzXML	grape
G75780_p3_e9_GD3_01_21636.mzXML	berry
G75780_p3_e9_GD3_01_21636.mzXML	fleshy fruit
G75780_p3_e9_GD3_01_21636.mzXML	fruit
G75780_p3_e9_GD3_01_21636.mzXML	plant
16NAVY10_v2_lun_5_GH10_01_39655.mzXML	american cheese
16NAVY10_v2_lun_5_GH10_01_39655.mzXML	cheese
16NAVY10_v2_lun_5_GH10_01_39655.mzXML	dairy
16NAVY10_v2_lun_5_GH10_01_39655.mzXML	animal
78815_1x_BB11_01_17407.mzXML	nasturtium flower
78815_1x_BB11_01_17407.mzXML	flower
78815_1x_BB11_01_17407.mzXML	vegetable/herb
78815_1x_BB11_01_17407.mzXML	plant
G75181_1x_BA11_01_17255.mzXML	nasturtium flower
G75181_1x_BA11_01_17255.mzXML	flower
G75181_1x_BA11_01_17255.mzXML	vegetable/herb
G75181_1x_BA11_01_17255.mzXML	plant
G79597_1x_BB3_01_17983.mzXML	bull, lean
G79597_1x_BB3_01_17983.mzXML	beef meat
G79597_1x_BB3_01_17983.mzXML	beef
G79597_1x_BB3_01_17983.mzXML	cow
G79597_1x_BB3_01_17983.mzXML	meat
G79597_1x_BB3_01_17983.mzXML	animal
G75213_1x_BB3_01_17260.mzXML	japanese eggplant
G75213_1x_BB3_01_17260.mzXML	eggplant
G75213_1x_BB3_01_17260.mzXML	berry
G75213_1x_BB3_01_17260.mzXML	fleshy fruit
G75213_1x_BB3_01_17260.mzXML	fruit
G75213_1x_BB3_01_17260.mzXML	plant
G75175_1x_rerun_BE11_01_17361.mzXML	lemon balm
G75175_1x_rerun_BE11_01_17361.mzXML	herb/spice
G75175_1x_rerun_BE11_01_17361.mzXML	vegetable/herb
G75175_1x_rerun_BE11_01_17361.mzXML	plant
G75251_5x_4ul_rerun_RH7_01_19641.mzXML	pole bean
G75251_5x_4ul_rerun_RH7_01_19641.mzXML	bean
G75251_5x_4ul_rerun_RH7_01_19641.mzXML	legume
G75251_5x_4ul_rerun_RH7_01_19641.mzXML	fruit
G75251_5x_4ul_rerun_RH7_01_19641.mzXML	plant
G75703_RH7_01_17774.mzXML	black orca bean
G75703_RH7_01_17774.mzXML	bean
G75703_RH7_01_17774.mzXML	legume
G75703_RH7_01_17774.mzXML	fruit
G75703_RH7_01_17774.mzXML	plant
G87369_1x_rerun_10ul_BA8_01_26141.mzXML	rhubarb
G87369_1x_rerun_10ul_BA8_01_26141.mzXML	vegetable
G87369_1x_rerun_10ul_BA8_01_26141.mzXML	vegetable/herb
G87369_1x_rerun_10ul_BA8_01_26141.mzXML	plant
G75111_1x_RC6_01_23294.mzXML	utaka, meat
G75111_1x_RC6_01_23294.mzXML	utaka
G75111_1x_RC6_01_23294.mzXML	fish_freshwater
G75111_1x_RC6_01_23294.mzXML	seafood
G75111_1x_RC6_01_23294.mzXML	animal
G87335_rerun_RA10_01_26196.mzXML	licorice
G87335_rerun_RA10_01_26196.mzXML	herb/spice
G87335_rerun_RA10_01_26196.mzXML	vegetable/herb
G87335_rerun_RA10_01_26196.mzXML	plant
G87601_1x_rerun_10ul_RA11_01_26238.mzXML	honey_macadamia
G87601_1x_rerun_10ul_RA11_01_26238.mzXML	honey
G87601_1x_rerun_10ul_RA11_01_26238.mzXML	animal
Fish_10_1x_GE2_01_20520.mzXML	mackerel, bile
Fish_10_1x_GE2_01_20520.mzXML	mackerel
Fish_10_1x_GE2_01_20520.mzXML	fish_saltwater
Fish_10_1x_GE2_01_20520.mzXML	seafood
Fish_10_1x_GE2_01_20520.mzXML	animal
G75727_1x_10ul_RC9_01_18535.mzXML	brut, white
G75727_1x_10ul_RC9_01_18535.mzXML	white wine
G75727_1x_10ul_RC9_01_18535.mzXML	grape_fermented
G75727_1x_10ul_RC9_01_18535.mzXML	grape
G75727_1x_10ul_RC9_01_18535.mzXML	berry
G75727_1x_10ul_RC9_01_18535.mzXML	fleshy fruit
G75727_1x_10ul_RC9_01_18535.mzXML	fruit
G75727_1x_10ul_RC9_01_18535.mzXML	plant
G87500_1x_rerun_RD2_01_26512.mzXML	brut, white
G87500_1x_rerun_RD2_01_26512.mzXML	white wine
G87500_1x_rerun_RD2_01_26512.mzXML	grape_fermented
G87500_1x_rerun_RD2_01_26512.mzXML	grape
G87500_1x_rerun_RD2_01_26512.mzXML	berry
G87500_1x_rerun_RD2_01_26512.mzXML	fleshy fruit
G87500_1x_rerun_RD2_01_26512.mzXML	fruit
G87500_1x_rerun_RD2_01_26512.mzXML	plant
78817_1x_BH11_01_17515.mzXML	heirloom lettuce
78817_1x_BH11_01_17515.mzXML	lettuce
78817_1x_BH11_01_17515.mzXML	vegetable
78817_1x_BH11_01_17515.mzXML	vegetable/herb
78817_1x_BH11_01_17515.mzXML	plant
G73457_5x_RC5_01_20161.mzXML	pepper_spice
G73457_5x_RC5_01_20161.mzXML	spice
G73457_5x_RC5_01_20161.mzXML	herb/spice
G73457_5x_RC5_01_20161.mzXML	vegetable/herb
G73457_5x_RC5_01_20161.mzXML	plant
Fish_16_1x_GE8_01_20537.mzXML	mackerel, dig
Fish_16_1x_GE8_01_20537.mzXML	mackerel
Fish_16_1x_GE8_01_20537.mzXML	fish_saltwater
Fish_16_1x_GE8_01_20537.mzXML	seafood
Fish_16_1x_GE8_01_20537.mzXML	animal
G75629_2x_rerun_RF5_01_19195.mzXML	chickpea
G75629_2x_rerun_RF5_01_19195.mzXML	bean
G75629_2x_rerun_RF5_01_19195.mzXML	legume
G75629_2x_rerun_RF5_01_19195.mzXML	fruit
G75629_2x_rerun_RF5_01_19195.mzXML	plant
G79231_2x_RC7_01_19132.mzXML	chickpea
G79231_2x_RC7_01_19132.mzXML	bean
G79231_2x_RC7_01_19132.mzXML	legume
G79231_2x_RC7_01_19132.mzXML	fruit
G79231_2x_RC7_01_19132.mzXML	plant
G79232_2x_rerun_RH7_01_19448.mzXML	chickpea
G79232_2x_rerun_RH7_01_19448.mzXML	bean
G79232_2x_rerun_RH7_01_19448.mzXML	legume
G79232_2x_rerun_RH7_01_19448.mzXML	fruit
G79232_2x_rerun_RH7_01_19448.mzXML	plant
G79689_5x_BE2_01_20003.mzXML	chickpea
G79689_5x_BE2_01_20003.mzXML	bean
G79689_5x_BE2_01_20003.mzXML	legume
G79689_5x_BE2_01_20003.mzXML	fruit
G79689_5x_BE2_01_20003.mzXML	plant
G79692_5x_BD2_01_19987.mzXML	chickpea
G79692_5x_BD2_01_19987.mzXML	bean
G79692_5x_BD2_01_19987.mzXML	legume
G79692_5x_BD2_01_19987.mzXML	fruit
G79692_5x_BD2_01_19987.mzXML	plant
G86917_1x_BG3_01_26633.mzXML	tuna, filet
G86917_1x_BG3_01_26633.mzXML	tuna
G86917_1x_BG3_01_26633.mzXML	fish_saltwater
G86917_1x_BG3_01_26633.mzXML	seafood
G86917_1x_BG3_01_26633.mzXML	animal
75093_1x_BE10_01_17450.mzXML	arugula
75093_1x_BE10_01_17450.mzXML	vegetable
75093_1x_BE10_01_17450.mzXML	vegetable/herb
75093_1x_BE10_01_17450.mzXML	plant
78813_1x_BA6_01_17389.mzXML	arugula
78813_1x_BA6_01_17389.mzXML	vegetable
78813_1x_BA6_01_17389.mzXML	vegetable/herb
78813_1x_BA6_01_17389.mzXML	plant
G75197_1x_BD10_01_17301.mzXML	arugula
G75197_1x_BD10_01_17301.mzXML	vegetable
G75197_1x_BD10_01_17301.mzXML	vegetable/herb
G75197_1x_BD10_01_17301.mzXML	plant
G87489_1x_RA4_01_26223.mzXML	arugula
G87489_1x_RA4_01_26223.mzXML	vegetable
G87489_1x_RA4_01_26223.mzXML	vegetable/herb
G87489_1x_RA4_01_26223.mzXML	plant
G75176_5x_RB11_01_17267.mzXML	mint mojito
G75176_5x_RB11_01_17267.mzXML	mint
G75176_5x_RB11_01_17267.mzXML	herb/spice
G75176_5x_RB11_01_17267.mzXML	vegetable/herb
G75176_5x_RB11_01_17267.mzXML	plant
